qSwat3_00192_avg_bsub	rSwat3_00192_avg_bsub	sSwat3_00192_avg_bsub
0.757	0.0209996834	0.000151618353877184
0.758	0.0209655843	0.0001516322577792275
0.759	0.0209798156	0.0001518362033511888
0.76	0.0210092751	0.0001515948293073647
0.761	0.0210440065	0.0001518644342116145
0.762	0.0210433946	0.0001519898480702603
0.763	0.0210049992	0.0001517697878275863
0.764	0.0211589372	0.0001518858532168474
0.765	0.0209936984	0.000151362856432626
0.766	0.0210804439	0.000151400002159028
0.767	0.0212543771	0.0001517071229420942
0.768	0.0211447352	0.0001511201658799695
0.769	0.0210675393	0.0001510037493996843
0.77	0.0211486539	0.0001503860372991937
0.771	0.0210558558	0.0001507300419772343
0.772	0.0212124134	0.0001513670610747226
0.773	0.0212452041	0.0001559757195970663
0.774	0.0211773813	0.0001603745639089026
0.775	0.0211384841	0.0001638610847507594
0.776	0.0213772404	0.0001670044389298637
0.777	0.0210865934	0.0001692153758724637
0.778	0.0212292991	0.0001715384033428755
0.779	0.0213372125	0.0001741657249237852
0.78	0.0213105638	0.0001757432338574679
0.781	0.0212539081	0.0001783640798754771
0.782	0.0212940124	0.0001801147401695659
0.783	0.0212372607	0.0001820780860480402
0.784	0.0212947624	0.0001840555977286068
0.785	0.0212002921	0.0001854548796889186
0.786	0.0212933588	0.0001877057270682186
0.787	0.0214457196	0.0001902791365987471
0.788	0.021457494	0.000192512713381238
0.789	0.0213690602	0.000193014432337826
0.79	0.0214430074	0.0001959204768785031
0.791	0.0211550213	0.0001976202211419299
0.792	0.0213758555	0.0001998033409457092
0.793	0.0214617237	0.0002020793623236707
0.794	0.0213461214	0.0002031519517661612
0.795	0.0212421248	0.0002059557309132739
0.796	0.0212139285	0.000207613170152163
0.797	0.021614665	0.0002104902608180869
0.798	0.0216351619	0.0002126650033277547
0.799	0.0215911851	0.0002155721842013489
0.8	0.0215149686	0.0002170746522043914
0.801	0.0214854711	0.0002197022748011498
0.802	0.0217378618	0.0002220343762693402
0.803	0.0215833624	0.0002245714798807447
0.804	0.0216733529	0.0002274717112291973
0.805	0.0216297875	0.0002285915165830069
0.806	0.0215333314	0.0002316715161410929
0.8070000000000001	0.0215012852	0.0002344828753340142
0.8080000000000001	0.021719867	0.0002373215561789805
0.8090000000000001	0.021727153	0.0002401428815837792
0.8100000000000001	0.0216956894	0.0002425987181906633
0.8110000000000001	0.0216231333	0.0002449922304281824
0.8120000000000001	0.0218493961	0.0002488639923820699
0.8129999999999999	0.0214779665	0.0002500646587201735
0.8139999999999999	0.0217489405	0.0002541649345809015
0.8149999999999999	0.0217816319	0.0002566830718662618
0.8159999999999999	0.0217344281	0.0002594980722109408
0.8169999999999999	0.0220616335	0.0002627480558768687
0.8179999999999999	0.0216946435	0.0002666164976263483
0.819	0.0217099441	0.0002686391067325122
0.82	0.0218102979	0.0002727052305745471
0.821	0.0219427629	0.0002767061513089131
0.822	0.0220087454	0.0002805478759980979
0.823	0.0217856047	0.0002836172766496534
0.824	0.0219292578	0.0002874896661660124
0.825	0.0220968282	0.0002925523426380895
0.826	0.0220082829	0.0002962429175965873
0.827	0.0219452573	0.0003003868685352565
0.828	0.0220322152	0.0003062435961483212
0.829	0.0218957935	0.000309513095621557
0.83	0.0223945828	0.0003164780487296227
0.831	0.0223886957	0.0003227930386171116
0.832	0.0219683794	0.0003256037394660514
0.833	0.0219540048	0.0003306966214544423
0.834	0.0221753113	0.0003355991147316363
0.835	0.0220880916	0.0003418822841195899
0.836	0.0223584873	0.0003486150222252626
0.837	0.0221806844	0.0003551637101993357
0.838	0.0219539943	0.0003610462143788196
0.839	0.0223994324	0.0003689666378043592
0.84	0.0221049033	0.0003760817316312607
0.841	0.0225357037	0.0003853834914143361
0.842	0.0222093478	0.0003927010802186139
0.843	0.0226965935	0.0004040078581192916
0.844	0.0222582058	0.0004150426240855165
0.845	0.0225412665	0.0004238041282901161
0.846	0.0225804312	0.0004350932097394414
0.847	0.0224632466	0.0004473805542316613
0.848	0.0228865373	0.0004635395257852447
0.849	0.0226867024	0.0004738570661672083
0.85	0.0225624964	0.0004931545366257901
0.851	0.0224368364	0.0005082228007517556
0.852	0.0225276732	0.0005216850810504539
0.853	0.0226399196	0.0005396436114832529
0.854	0.0230774714	0.0005539975881945134
0.855	0.0226770789	0.0005634847301563919
0.856	0.0219817843	0.0005690740347558043
0.857	0.0224079771	0.0005895024299056462
0.858	0.0226067109	0.0005999557269370909
0.859	0.0230314014	0.0006198150246851334
0.86	0.0228781742	0.0006293164201778642
0.861	0.022350842	0.0006513113268226462
0.862	0.0219315555	0.0006632842333685954
0.863	0.0224773316	0.0006844946774828129
0.864	0.0234308586	0.0007207989353929591
0.865	0.0228503092	0.0007355898112098047
0.866	0.0225616713	0.0007713974423711693
0.867	0.0235381496	0.0007934114700784446
0.868	0.0231364551	0.0008341143804425943
0.869	0.0221894249	0.0008614306660832218
0.87	0.0229480286	0.0009079221099108324
0.871	0.023258665	0.0009590418612003396
0.872	0.0231254132	0.001017663532984488
0.873	0.0232852344	0.001102310217402276
0.874	0.0234523041	0.001188927924020994
0.875	0.0247133591	0.001339082222403343
0.876	0.0238242117	0.001483193957328978
0.877	0.0250481333	0.001727269549125944
0.878	0.0250127802	0.002195601367956229
